0.121826,	-0.809881
0.685425,	-1.885315
0.868286,	-0.194125
0.690491,	-0.494756
0.636353,	-0.947486
0.486725,	0.079214
0.595795,	-0.760715
0.615631,	-0.676041
0.032196,	-0.857525
0.303040,	2.477191
0.582672,	1.038659
0.005829,	0.038057
0.834534,	0.489081
0.901123,	-0.350092
0.001740,	-3.158319
0.423248,	1.653279
0.615143,	-0.249053
0.290649,	0.953821
0.148621,	-1.950865
0.506744,	-0.082720
0.379852,	0.534677
0.187225,	1.284549
0.177887,	-1.424417
0.389008,	1.193419
0.442047,	1.271020
0.016357,	0.131093
0.215759,	1.741106
0.982788,	-0.189031
0.688934,	-0.055249
0.739807,	-0.861491
0.006378,	-1.575161
0.667511,	-2.761995
0.646759,	-0.205770
0.285370,	0.910616
0.747284,	-0.638373
0.407654,	0.418450
0.250763,	1.072334
0.861511,	-1.271453
0.270721,	0.812670
0.833832,	-1.397461
0.726685,	0.738778
0.937775,	-0.304519
0.226929,	-0.715706
0.318207,	1.566526
0.489929,	0.556234
0.172913,	1.057162
0.425507,	-1.164511
0.575073,	-0.594023
0.468292,	1.111198
0.071014,	0.531567
0.991272,	0.055094
0.818298,	-0.120405
0.755035,	-0.448989
0.647797,	-0.600325
0.490875,	1.191937
0.006561,	0.049166
0.998108,	0.046840
0.887665,	-0.039922
0.686401,	0.227849
0.207703,	0.837061
0.431946,	-0.188402
0.273224,	1.281957
0.072021,	-1.735171
0.613464,	-1.500254
0.958313,	0.143645
0.168091,	0.254023
0.850250,	0.049959
0.236023,	0.567409
0.181946,	-0.936913
0.334717,	1.590687
0.503784,	0.479250
0.817108,	-1.068426
0.807709,	-0.441388
0.368011,	0.481959
0.619446,	0.972169
0.981598,	-0.112909
0.305206,	-0.711616
0.326416,	1.366432
0.120148,	1.033542
0.166290,	1.780410
0.247345,	-0.906944
0.341278,	1.404064
0.561432,	-0.660736
0.355408,	0.847324
0.228882,	-1.710905
0.486267,	0.147995
0.648743,	0.528058
0.153931,	0.765894
0.771362,	-0.275998
0.687439,	-0.665597
0.631470,	0.120111
0.230011,	0.951306
0.120575,	1.979018
0.956055,	-0.560763
0.730408,	-0.432510
0.658142,	-0.664259
0.342834,	-0.234106
0.724426,	-1.444372
0.254608,	0.576023
0.193390,	1.550566
0.626465,	-0.883173
0.566803,	-0.394121
0.563782,	1.068884
0.009003,	0.060527
0.194427,	1.550713
0.086212,	0.933103
0.532898,	1.008771
0.927887,	-0.491154
0.734680,	0.006776
0.248627,	0.785235
0.674713,	-0.379589
0.679626,	-0.801778
0.754272,	0.707343
0.945465,	-0.252327
0.577148,	0.234625
0.214081,	1.021892
0.763519,	0.672089
0.066132,	0.296530
0.810883,	-0.517033
0.602814,	-0.389796
0.696655,	0.547045
0.861237,	-0.650900
0.964264,	-0.250968
0.559784,	-0.098972
0.474823,	0.881359
0.878418,	-0.844294
0.961273,	0.213907
0.112335,	0.182311
0.117981,	-0.019821
0.251526,	2.067383
0.319031,	-1.448515
0.453857,	0.432133
0.312073,	-1.083259
0.624390,	-1.074982
0.500763,	-1.174064
0.509399,	-0.069419
0.837311,	-0.594973
0.491028,	0.033576
0.021210,	0.084091
0.245178,	2.774801
0.763977,	0.079480
0.232727,	0.729464
0.459625,	-0.030839
0.253937,	1.246490
0.822327,	-0.417200
0.633789,	-0.466025
0.037720,	-1.550682
0.646454,	-2.037285
0.852386,	0.311290
0.157166,	0.471730
0.918030,	0.080608
0.781219,	-0.405652
0.740051,	0.052629
0.760803,	-0.774146
0.879425,	0.331037
0.863251,	-0.383912
0.745880,	-0.745573
0.536621,	-0.174647
0.525635,	1.062400
0.943085,	-0.396993
0.632599,	0.915037
0.952698,	-0.280258
0.683350,	-0.503019
0.347778,	0.713070
0.497864,	1.172076
0.980377,	-0.145246
0.146057,	1.751221
0.074371,	0.883596
0.718018,	0.618571
0.887390,	-0.529048
0.419647,	0.576887
0.177887,	1.184856
0.909912,	0.430451
0.978180,	-0.059387
0.626465,	-0.387335
0.684418,	-0.886170
0.316040,	1.401277
0.062775,	0.583263
0.223602,	1.605231
0.061005,	0.647307
0.520111,	1.050507
0.935394,	-0.451509
0.692078,	0.125565
0.773376,	-0.848733
0.898834,	-0.284778
0.644257,	-0.363614
0.852753,	0.549148
0.962891,	-0.130414
0.716217,	0.408291
0.833282,	-0.707702
0.965668,	0.039136
0.773651,	-0.261418
0.266846,	1.502220
0.937622,	-0.620890
0.268738,	-1.046344
0.361664,	1.238226
0.974030,	-0.228526
0.513947,	-0.020077
0.112152,	1.557472
0.116333,	1.396453
0.849518,	-0.569065
0.486511,	0.048345
0.344635,	1.021177
0.126678,	1.042946
0.220612,	-1.463661
0.590729,	-0.938296
0.108093,	-1.864115
0.422485,	0.987218
0.131165,	0.563608
0.795105,	-1.935188
0.696625,	0.841873
0.022430,	0.119441
0.322632,	1.495708
0.983124,	-0.159197
0.636200,	-0.403654
0.319763,	0.861132
0.201599,	-0.803740
0.675873,	-1.599047
0.641296,	0.492485
0.837494,	-0.803732
0.699615,	0.747800
0.077179,	0.394010
0.604889,	0.746433
0.883636,	-0.669521
0.432068,	0.225642
0.222137,	1.275708
0.277618,	1.033318
0.138336,	1.222812
0.062164,	-2.352010
0.510468,	-0.154914
0.792877,	-0.194895
0.703827,	-0.652832
0.276001,	-1.331596
0.405792,	0.895295
0.693878,	-0.509549
0.648376,	-0.686497
0.275421,	-1.396055
0.582275,	-0.793687
0.618622,	-0.870978
0.575806,	-0.449354
0.194672,	-0.557264
0.299835,	1.721145
0.299744,	-0.016371
0.251678,	1.552220
0.347107,	-0.351577
0.288849,	1.411609
0.034821,	1.060560
0.817108,	-2.364383
0.708130,	0.743177
0.926239,	-0.371408
0.283447,	-1.143299
0.622070,	-1.101964
0.540955,	1.102549
0.983459,	-0.114999
0.548065,	0.280931
0.208771,	1.060094
0.570923,	-0.143295
0.728394,	-1.049032
0.193604,	-1.793143
0.476929,	0.261772
0.615051,	-0.519953
0.661591,	-0.837704
0.363312,	-1.317295
0.561737,	-0.538258
0.072876,	-1.116223
0.668915,	-1.998009
0.646301,	-0.899040
0.456116,	0.254374
0.184906,	1.267175
0.871124,	-1.330445
0.653412,	0.773592
0.908295,	-0.502644
0.464844,	1.182328
0.952179,	-0.366344
0.157288,	-1.352183
0.625916,	-1.367830
0.211914,	0.029048
0.247375,	1.761336
0.953613,	-0.128402
0.318390,	0.280191
0.509521,	-0.806214
0.372131,	0.835814
0.098755,	-1.676114
0.607880,	-1.349397
0.616547,	-0.454940
0.673462,	-0.871936
0.681122,	-0.474805
0.341125,	0.736606
0.157288,	-0.416374
0.284729,	1.877762
0.781555,	-0.348636
0.332703,	0.609419
0.016693,	2.623964
0.065247,	1.140321
0.779694,	0.636122
0.071167,	0.305053
0.346863,	0.398870
0.205811,	1.399484
0.662170,	-0.793872
0.419342,	0.440718
0.590912,	0.202622
0.781647,	-1.005545
0.489075,	0.641421
0.840088,	-1.009485
0.931152,	0.369294
0.033661,	0.079291
0.674744,	0.384479
0.178650,	0.799388
0.066711,	-1.250569
0.659698,	-1.962354
0.239502,	-1.654886
0.532806,	-0.346034
0.728088,	0.634380
0.896606,	-0.481899
0.688049,	0.041272
0.242401,	0.863763
0.833801,	-0.274691
0.674713,	-0.536717
0.671356,	-0.877929
0.528992,	-0.161716
0.696259,	-0.598802
0.625763,	-0.604570
0.087677,	0.905326
0.817291,	-2.012107
0.182404,	0.282221
0.225555,	1.823025
0.779633,	-0.086104
0.269470,	0.700322
0.235870,	1.022164
0.852692,	-1.357986
0.482910,	-1.111436
0.563629,	-0.469637
0.666595,	0.865477
0.044617,	0.249186
0.183472,	-1.742778
0.447632,	0.595074
0.614380,	-0.111429
0.731995,	-0.980748
0.538879,	0.901597
0.099518,	0.650884
0.592438,	-0.108493
0.733093,	-1.017472
0.520660,	0.524222
0.825867,	-1.015139
0.517365,	-0.278312
0.288971,	1.113803
0.933411,	0.255108
0.129425,	0.269703
0.631439,	0.843506
0.921112,	-0.456075
0.967194,	-0.114534
0.676880,	-0.231506
0.724243,	-0.626571
0.392395,	0.502657
0.439331,	0.408154
0.198456,	1.215901
0.558716,	1.019900
0.052917,	0.352182
0.881897,	0.295251
0.850220,	-0.405200
0.909119,	-0.260914
0.351959,	0.349976
0.131256,	1.818442
0.070923,	0.868608
0.116241,	0.603381
0.796967,	-1.984969
0.575714,	-1.023476
0.463593,	0.238296
0.566498,	0.673477
0.141174,	0.826434
0.717682,	-0.079216
0.734497,	-0.810668
0.001251,	3.191805
0.081085,	1.783158
0.206512,	0.340499
0.219299,	1.743230
0.062164,	0.076821
0.244812,	2.355854
0.998169,	0.059543
0.028961,	0.010956
0.979462,	0.003516
0.752747,	-0.203696
0.798431,	-0.379382
0.345642,	0.553427
0.808838,	0.440770
0.131714,	0.479620
0.445160,	1.030540
0.900269,	-0.746077
0.123352,	1.343396
0.864014,	-1.542956
0.386505,	0.714304
0.163330,	1.179402
0.567017,	-0.638656
0.352325,	0.852556
0.911102,	-0.078983
0.279297,	0.424219
0.175446,	-1.624030
0.581909,	-0.918357
0.286163,	-0.265959
0.276886,	1.559375
0.870789,	-0.037893
0.261475,	0.524668
0.460480,	-1.068934
0.585754,	-0.639024
0.036530,	-0.426720
0.723480,	-2.537159
0.487732,	-0.928499
0.391083,	0.757541
0.578583,	-0.696260
0.365906,	0.780749
0.326935,	0.933247
0.857269,	-1.168349
0.379089,	1.202826
0.915894,	-0.702265
0.176025,	0.026447
0.752258,	-1.863747
0.548950,	-0.319330
0.297089,	1.047627
0.995056,	-0.099541
0.503113,	-0.001947
0.385437,	-1.016719
0.381714,	0.934365
0.374817,	0.306948
0.214844,	1.366901
0.441284,	-1.074320
0.408691,	0.694240
0.407684,	-0.546146
0.683167,	-1.223212
0.611084,	-0.578002
0.348938,	0.806818
0.716431,	0.744690
0.932678,	-0.335237
0.641754,	0.941851
0.999329,	-0.003973
0.297760,	-0.589329
0.311798,	1.440704
0.972961,	0.200575
0.086273,	0.120796
0.336243,	-0.666852
0.675415,	-1.317252
0.313934,	0.812902
0.160339,	1.286986
0.645477,	-0.361554
0.686859,	-0.863023
0.862762,	-0.501070
0.563202,	-0.210144
0.892212,	0.060008
0.770050,	-0.473817
0.574677,	0.012311
0.248138,	1.052494
0.260162,	-0.066689
0.743530,	-1.639650
0.385193,	-0.128537
0.735168,	-1.375318
0.709351,	-0.412212
0.667145,	-0.718952
0.794830,	0.673467
0.982239,	-0.075470
0.487457,	1.094547
0.933136,	-0.488951
0.721222,	-0.774548
0.453735,	0.231717
0.049408,	1.652291
0.132355,	1.812518
0.025116,	1.343855
0.167572,	2.358507
0.041290,	-0.359437
0.727264,	-2.499012
0.616425,	0.983625
0.001770,	0.010940
0.505249,	1.078614
0.062836,	0.449444
0.546753,	1.060181
0.042358,	0.289019
0.960907,	-0.006227
0.746490,	-0.282341
0.994232,	-0.002351
0.253479,	0.107534
0.520477,	1.029597
0.928558,	-0.495932
0.547424,	-0.005262
0.250763,	1.097741
0.692871,	-0.853173
0.514313,	-0.076933
0.694183,	-0.827323
0.459808,	0.213483
0.033905,	1.377920
0.838837,	-2.206744
0.921875,	-0.375397
0.440399,	0.147542
0.298126,	0.801625
0.836151,	-1.333369
0.335236,	-0.805528
0.658295,	-1.239745
0.249146,	0.171044
0.233643,	1.658367
0.197906,	-1.792104
0.485107,	0.168183
0.784088,	0.228538
0.803131,	-0.658967
0.304108,	-0.398397
0.708435,	-1.490647
0.529114,	0.348587
0.200012,	1.073122
0.586884,	-0.511967
0.332581,	0.896519
0.561554,	-0.945097
0.421143,	0.510771
0.868439,	0.507017
0.951843,	-0.158272
0.415558,	-1.134603
0.413574,	0.684795
0.159790,	-1.895272
0.477051,	0.275197
0.026825,	1.773473
0.864563,	-2.022780
0.415161,	-1.325761
0.497223,	0.023136
0.773529,	-0.200920
0.704773,	-0.687906
0.147858,	1.831687
0.056885,	0.684057
0.268677,	-0.995981
0.355286,	1.279263
0.813721,	0.437276
0.130768,	0.470177
0.061066,	-0.005894
0.250397,	2.364651
0.368347,	-1.250118
0.577240,	-0.659291
0.900452,	-0.229152
0.666595,	-0.396493
0.904419,	0.265984
0.851105,	-0.360802
0.723572,	-0.619676
0.389954,	0.512945
0.775360,	-0.035002
0.257813,	0.712482
0.017029,	-0.037760
0.252106,	2.853817
0.111633,	2.057939
0.029602,	0.387243
0.713440,	0.749799
0.067108,	0.336327
0.135681,	1.997572
0.005402,	0.067822
0.276917,	1.602518
0.999603,	-0.003995
0.182190,	0.620689
0.195404,	1.737860
0.134521,	1.590577
0.896027,	-1.217427
0.829437,	0.609945
0.011597,	0.044522
0.109253,	-1.621790
0.609955,	-1.340886
0.048492,	-2.318309
0.445679,	0.823492
0.011719,	1.795232
0.852814,	-2.381234
0.775970,	0.703769
0.975433,	-0.109503
0.045837,	-1.998614
0.601105,	-1.473382
0.816986,	-0.631201
0.480804,	0.076500
0.185486,	-1.538098
0.591888,	-1.001902
0.484528,	1.147391
0.951080,	-0.364218
0.178101,	1.713494
0.936890,	-0.717463
0.881287,	-0.045246
0.264343,	0.500697
0.331360,	-1.130269
0.387512,	0.965191
0.230225,	0.733671
0.820404,	-1.548911
0.739288,	-0.150467
0.281006,	0.762558
0.160522,	-0.686338
0.308411,	1.785380
0.104431,	-0.657099
0.699982,	-2.021553
0.354584,	-1.113666
0.390717,	0.912891
0.811371,	0.459472
0.875793,	-0.454913
0.462677,	-1.073745
0.583710,	-0.623317
0.409027,	-0.898539
0.367279,	0.990240
0.691498,	0.635552
0.117432,	0.577809
0.157043,	1.843136
0.046356,	0.552555
0.972717,	0.221430
0.054749,	0.079325
0.793091,	-0.599333
0.421295,	0.323163
0.117950,	-1.973083
0.451691,	0.618000
0.176910,	-0.889007
0.329254,	1.635203
0.866089,	0.287052
0.839905,	-0.452920
0.967804,	-0.251522
0.529266,	-0.046780
0.229767,	0.660571
0.812927,	-1.582728
0.991364,	0.019326
0.226563,	0.130286
0.046722,	2.474760
0.996704,	-0.051256
0.452057,	1.170921
0.060242,	0.465659
0.142456,	0.764575
0.186707,	1.820129
0.647675,	-0.803196
0.584686,	-0.472874
0.010590,	2.743660
0.931854,	-1.252236
0.342041,	0.242950
0.776520,	-1.444515
0.416962,	-0.758921
0.347260,	1.083310
0.452118,	-1.027375
0.598267,	-0.729469
0.833832,	-0.555549
0.436523,	0.234120
0.205780,	1.046341
0.149872,	1.437729
0.110413,	-0.583150
0.705200,	-2.016680
0.426758,	-1.210974
0.439209,	0.486435
0.286011,	-0.900863
0.346405,	1.300730
0.102509,	-0.700141
0.303192,	2.016289
0.951965,	0.058970
0.780090,	-0.308182
0.891724,	-0.477729
0.510376,	-0.031189
0.068542,	1.075731
0.826904,	-2.050221
0.727448,	-0.706996
0.576660,	-0.369572
0.643524,	-0.280128
0.298218,	0.896169
0.172180,	-0.848814
0.324738,	1.672705
0.177856,	-0.385936
0.283295,	1.817859
0.681183,	-0.167490
0.719391,	-0.860114
0.285583,	1.363366
0.915131,	-0.804783
0.430267,	1.296609
0.009094,	0.074170
0.393646,	1.083541
0.895874,	-0.830990
0.864197,	-0.148689
0.705627,	-0.519424
0.928009,	-0.356277
0.563416,	-0.149982
0.622192,	-0.889077
0.432983,	0.398187
0.892303,	0.089899
0.780151,	-0.468846
0.996460,	0.037620
0.176300,	0.075348
0.245667,	-1.494348
0.425293,	0.757947
0.580322,	1.014868
0.962799,	-0.241632
0.985077,	0.023799
0.771912,	-0.171769
0.261932,	-1.635947
0.505341,	-0.054916
0.339447,	-1.443638
0.530182,	-0.277099
0.220062,	0.935978
0.840393,	-1.466845
0.981293,	0.101537
0.837494,	-0.165708
0.078033,	-2.255052
0.491089,	0.126393
0.661896,	0.899425
0.977539,	-0.127782
0.872040,	0.201091
0.187225,	0.483118
0.176910,	1.442601
0.108856,	1.176064
0.990326,	-0.064997
0.672821,	-0.123360
0.068024,	0.497587
0.784424,	-2.264554
0.739105,	-0.520974
0.633148,	-0.577249
0.967438,	-0.247644
0.543762,	-0.069863
0.691895,	-0.117954
0.271942,	0.850136
0.991028,	-0.084354
0.358124,	0.104450
0.478241,	-1.097896
0.570343,	-0.519524
0.086517,	0.537987
0.210907,	2.146018
0.167999,	0.102083
0.758606,	-1.886046
0.743195,	-0.640442
0.593811,	-0.428285
0.907776,	0.430917
0.032227,	0.088467
0.969025,	0.077227
0.200195,	0.238676
0.965454,	0.255534
0.043030,	0.070821
0.941650,	-0.284002
0.597260,	-0.198960
0.839233,	0.192173
0.197388,	0.560002
0.239471,	0.926353
0.157715,	1.414395
0.587311,	-0.268106
0.291840,	0.996254
0.059021,	2.329492
0.032532,	0.482899
0.034546,	-2.577081
0.518402,	-0.299307
0.325104,	-1.413657
0.446014,	0.498793
0.012329,	-2.024263
0.369598,	2.166551
0.099396,	1.781370
0.094452,	1.201671
0.287933,	-1.559829
0.475830,	0.238720
0.194458,	1.633882
0.929260,	-0.778143
0.339478,	1.216378
0.905121,	-0.825300
0.398956,	1.063429
0.106476,	0.840789
0.632996,	0.921892
0.957153,	-0.254361
0.220398,	-1.292425
0.383331,	1.163735
0.557556,	1.074670
0.982880,	-0.116051
0.551819,	-0.046195
0.743256,	-1.089466
0.674835,	-0.058458
0.260498,	0.884961
0.168488,	-1.851639
0.530975,	-0.364993
0.439575,	-1.240862
0.459503,	0.322731
0.460876,	0.897834
0.878235,	-0.862059
0.046844,	-0.405694
0.723785,	-2.440749
0.310303,	-0.453904
0.702057,	-1.460953
0.562439,	0.887652
0.905090,	-0.602511
0.513428,	1.082868
0.056427,	0.400860
0.992981,	0.117599
0.978394,	-0.016064
0.661682,	0.667858
0.118622,	0.616365
0.451447,	0.609819
0.169678,	1.103955
0.882141,	-0.419526
0.591949,	-0.273504
0.074738,	1.075972
0.828308,	-2.007443
0.345978,	0.494519
0.805115,	-1.370479
0.849701,	-0.509255
0.574554,	-0.257685
0.950684,	-0.080585
0.290771,	0.307659
0.003082,	0.081500
0.753815,	-3.399637
0.082397,	1.595312
0.123444,	1.564411
0.112793,	-0.277979
0.728760,	-2.070539
0.864594,	0.161532
0.798401,	-0.514683
0.595581,	0.985226
0.040527,	0.256446
0.799255,	0.611382
0.933228,	-0.272692
0.728271,	0.782665
0.970459,	-0.146963
0.207001,	-1.594558
0.572357,	-0.779392
0.858337,	-0.540684
0.533295,	-0.114789
0.372192,	-1.006092
0.376923,	0.982073
0.960144,	-0.260607
0.433411,	0.115878
0.799469,	-0.663803
0.480072,	0.083553
0.193176,	1.805272
0.015045,	0.171165
0.487640,	-0.298112
0.290009,	1.160811
0.618500,	-0.072675
0.738190,	-0.977566
0.627716,	0.956401
0.021332,	0.128961
0.729553,	0.193992
0.210724,	0.770073
0.630859,	0.083821
0.236084,	0.956200
0.953888,	-0.110972
0.308807,	0.286537
0.892487,	0.213710
0.176056,	0.426399
0.781586,	-0.606950
0.416199,	0.352806
0.199402,	0.894116
0.167053,	1.557377
0.677002,	-0.345664
0.313995,	0.812821
0.185211,	1.314398
0.876953,	-1.282527
0.430115,	0.017684
0.752167,	-1.298882
0.741302,	-0.200501
0.708282,	-0.747324
0.103180,	0.218259
0.233673,	2.120124
0.788849,	0.538631
0.107086,	0.429230
0.229767,	1.652656
0.043060,	0.458375
0.318451,	1.373818
0.068756,	0.633403
0.421814,	1.249018
