1.7	261	100.040093
1.7	262	99.971907
1.7	263	100.019651
1.7	264	99.986237
1.7	265	100.009631
1.7	266	99.993257
1.7	267	100.004719
1.7	268	99.996696
1.7	269	100.002313
1.7	270	99.998381
1.7	271	100.001133
1.7	272	99.999207
1.7	273	100.000555
1.7	274	99.999611
1.7	275	100.000272
1.7	276	99.99981
1.7	277	100.000133
1.7	278	99.999907
1.7	279	100.000065
1.7	280	99.999954
1.7	281	100.000032
1.7	282	99.999978
1.7	283	100.000016
1.7	284	99.999989
1.7	285	100.000008
1.7	286	99.999995
1.7	287	100.000004
1.7	288	99.999997
1.7	289	100.000002
1.7	290	99.999999
1.7	291	100.000001
1.7	292	99.999999
1.7	293	100
1.7	294	100
1.7	295	100
1.7	296	100
1.7	297	100
1.7	298	100
1.7	299	100
1.8	250	26.2
1.8	251	61.00408
1.8	252	103.824464
1.8	253	96.677151
1.8	254	102.459535
1.8	255	97.923484
1.8	256	101.583598
1.8	257	98.687981
1.8	258	101.01863
1.8	259	99.166419
1.8	260	100.654357
1.8	261	99.468807
1.8	262	100.419875
1.8	263	99.660926
1.8	264	100.269189
1.8	265	99.783344
1.8	266	100.17248
1.8	267	99.861481
1.8	268	100.11047
1.8	269	99.911404
1.8	270	100.070735
1.8	271	99.943322
1.8	272	100.045285
1.8	273	99.963735
1.8	274	100.028988
1.8	275	99.976794
1.8	276	100.018555
1.8	277	99.98515
1.8	278	100.011876
1.8	279	99.990497
1.8	280	100.007601
1.8	281	99.993918
1.8	282	100.004865
1.8	283	99.996108
1.8	284	100.003114
1.8	285	99.997509
1.8	286	100.001993
1.8	287	99.998406
1.8	288	100.001275
1.8	289	99.99898
1.8	290	100.000816
1.8	291	99.999347
1.8	292	100.000522
1.8	293	99.999582
1.8	294	100.000334
1.8	295	99.999733
1.8	296	100.000214
1.8	297	99.999829
1.8	298	100.000137
1.8	299	99.99989
1.9	250	27.1
1.9	251	64.63621
1.9	252	108.066056
1.9	253	91.504386
1.9	254	106.274719
1.9	255	93.604683
1.9	256	104.978684
1.9	257	95.048226
1.9	258	103.990715
1.9	259	96.105766
1.9	260	103.216675
1.9	261	96.9084
1.9	262	102.600838
1.9	263	97.530723
1.9	264	102.1065
1.9	265	98.01984
1.9	266	101.707644
1.9	267	98.407715
1.9	268	101.384884
1.9	269	98.717164
1.9	270	101.123285
1.9	271	98.96507
1.9	272	100.911086
1.9	273	99.164251
1.9	274	100.738903
1.9	275	99.324614
1.9	276	100.599181
1.9	277	99.453916
1.9	278	100.48581
1.9	279	99.558287
1.9	280	100.393835
1.9	281	99.642602
1.9	282	100.319231
1.9	283	99.710755
1.9	284	100.258731
1.9	285	99.765871
1.9	286	100.209675
1.9	287	99.810457
1.9	288	100.169906
1.9	289	99.846536
1.9	290	100.13767
1.9	291	99.875737
1.9	292	100.111543
1.9	293	99.899375
1.9	294	100.09037
1.9	295	99.918511
1.9	296	100.073214
1.9	297	99.934006
1.9	298	100.059312
1.9	299	99.946552
2	250	28
2	251	68.32
2	252	111.607552
2	253	85.697743
2	254	110.211166
2	255	87.703476
2	256	109.272434
2	257	89.008005
2	258	108.575516
2	259	89.953695
2	260	108.02774
2	261	90.683368
2	262	107.58064
2	263	91.270038
2	264	107.205717
2	265	91.755836
2	266	106.884839
2	267	92.16714
2	268	106.605786
2	269	92.521486
2	270	106.359951
2	271	92.83107
2	272	106.141059
2	273	93.104689
2	274	105.944405
2	275	93.348876
2	276	105.766375
2	277	93.568604
2	278	105.604139
2	279	93.767733
2	280	105.455444
2	281	93.949319
2	282	105.318466
2	283	94.115812
2	284	105.191714
2	285	94.269208
2	286	105.073953
2	287	94.411147
2	288	104.964147
2	289	94.542998
2	290	104.861425
2	291	94.665906
2	292	104.765043
2	293	94.780845
2	294	104.674364
2	295	94.888643
2	296	104.588838
2	297	94.990014
2	298	104.507987
2	299	95.085574
2.1	250	28.9
2.1	251	72.05059
2.1	252	114.339791
2.1	253	79.908008
2.1	254	113.62374
2.1	255	81.116154
2.1	256	113.283638
2.1	257	81.682442
2.1	258	113.103122
2.1	259	81.981037
2.1	260	113.002516
2.1	261	82.146859
2.1	262	112.945028
2.1	263	82.241421
2.1	264	112.911727
2.1	265	82.296134
2.1	266	112.892288
2.1	267	82.32805
2.1	268	112.880891
2.1	269	82.346755
2.1	270	112.874191
2.1	271	82.357749
2.1	272	112.870247
2.1	273	82.36422
2.1	274	112.867922
2.1	275	82.368033
2.1	276	112.866552
2.1	277	82.370281
2.1	278	112.865744
2.1	279	82.371607
2.1	280	112.865267
2.1	281	82.372389
2.1	282	112.864986
2.1	283	82.37285
2.1	284	112.86482
2.1	285	82.373122
2.1	286	112.864722
2.1	287	82.373283
2.1	288	112.864665
2.1	289	82.373377
2.1	290	112.864631
2.1	291	82.373433
2.1	292	112.86461
2.1	293	82.373466
2.1	294	112.864599
2.1	295	82.373486
2.1	296	112.864592
2.1	297	82.373497
2.1	298	112.864587
2.1	299	82.373504
2.2	250	29.8
2.2	251	75.82312
2.2	252	116.152782
2.2	253	74.876589
2.2	254	116.262006
2.2	255	74.66763
2.2	256	116.280807
2.2	257	74.631609
2.2	258	116.283853
2.2	259	74.625771
2.2	260	116.284342
2.2	261	74.624834
2.2	262	116.28442
2.2	263	74.624684
2.2	264	116.284433
2.2	265	74.62466
2.2	266	116.284435
2.2	267	74.624657
2.2	268	116.284435
2.2	269	74.624656
2.2	270	116.284435
2.2	271	74.624656
2.2	272	116.284435
2.2	273	74.624656
2.2	274	116.284435
2.2	275	74.624656
2.2	276	116.284435
2.2	277	74.624656
2.2	278	116.284435
2.2	279	74.624656
2.2	280	116.284435
2.2	281	74.624656
2.2	282	116.284435
2.2	283	74.624656
2.2	284	116.284435
2.2	285	74.624656
2.2	286	116.284435
2.2	287	74.624656
2.2	288	116.284435
2.2	289	74.624656
2.2	290	116.284435
2.2	291	74.624656
2.2	292	116.284435
2.2	293	74.624656
2.2	294	116.284435
2.2	295	74.624656
2.2	296	116.284435
2.2	297	74.624656
2.2	298	116.284435
2.2	299	74.624656
2.3	250	30.7
2.3	251	79.63273
2.3	252	116.93646
2.3	253	71.385197
2.3	254	118.366684
2.3	255	68.364604
2.3	256	118.107654
2.3	257	68.918645
2.3	258	118.186597
2.3	259	68.750121
2.3	260	118.164079
2.3	261	68.79822
2.3	262	118.170639
2.3	263	68.78421
2.3	264	118.168739
2.3	265	68.788268
2.3	266	118.169291
2.3	267	68.78709
2.3	268	118.169131
2.3	269	68.787432
2.3	270	118.169177
2.3	271	68.787333
2.3	272	118.169164
2.3	273	68.787361
2.3	274	118.169168
2.3	275	68.787353
2.3	276	118.169166
2.3	277	68.787356
2.3	278	118.169167
2.3	279	68.787355
2.3	280	118.169167
2.3	281	68.787355
2.3	282	118.169167
2.3	283	68.787355
2.3	284	118.169167
2.3	285	68.787355
2.3	286	118.169167
2.3	287	68.787355
2.3	288	118.169167
2.3	289	68.787355
2.3	290	118.169167
2.3	291	68.787355
2.3	292	118.169167
2.3	293	68.787355
2.3	294	118.169167
2.3	295	68.787355
2.3	296	118.169167
2.3	297	68.787355
2.3	298	118.169167
2.3	299	68.787355
2.4	250	31.6
2.4	251	83.47456
2.4	252	116.581452
2.4	253	70.187298
2.4	254	120.40665
2.4	255	61.436337
2.4	256	118.297382
2.4	257	66.348605
2.4	258	119.93396
2.4	259	62.55575
2.4	260	118.772226
2.4	261	65.261369
2.4	262	119.671544
2.4	263	63.172567
2.4	264	119.008171
2.4	265	64.717108
2.4	266	119.51887
2.4	267	63.529912
2.4	268	119.136508
2.4	269	64.419947
2.4	270	119.42951
2.4	271	63.738545
2.4	272	119.208602
2.4	273	64.252667
2.4	274	119.377343
2.4	275	63.860166
2.4	276	119.249665
2.4	277	64.157278
2.4	278	119.346993
2.4	279	63.930861
2.4	280	119.273208
2.4	281	64.102552
2.4	282	119.329385
2.4	283	63.971859
2.4	284	119.286751
2.4	285	64.071059
2.4	286	119.319186
2.4	287	63.995596
2.4	288	119.294555
2.4	289	64.052906
2.4	290	119.313286
2.4	291	64.009327
2.4	292	119.299057
2.4	293	64.042433
2.4	294	119.309875
2.4	295	64.017265
2.4	296	119.301656
2.4	297	64.036388
2.4	298	119.307904
2.4	299	64.021852
2.5	250	32.5
2.5	251	87.34375
2.5	252	114.979858
2.5	253	71.920308
2.5	254	122.40781
2.5	255	53.835535
2.5	256	115.967752
2.5	257	69.674144
2.5	258	122.497345
2.5	259	53.600718
2.5	260	115.776589
2.5	261	70.112598
2.5	262	122.499683
2.5	263	53.594582
2.5	264	115.771557
2.5	265	70.124115
2.5	266	122.499615
2.5	267	53.594761
2.5	268	115.771703
2.5	269	70.123779
2.5	270	122.499617
2.5	271	53.594755
2.5	272	115.771699
2.5	273	70.12379
2.5	274	122.499617
2.5	275	53.594756
2.5	276	115.771699
2.5	277	70.123789
2.5	278	122.499617
2.5	279	53.594756
2.5	280	115.771699
2.5	281	70.123789
2.5	282	122.499617
2.5	283	53.594756
2.5	284	115.771699
2.5	285	70.123789
2.5	286	122.499617
2.5	287	53.594756
2.5	288	115.771699
2.5	289	70.123789
2.5	290	122.499617
2.5	291	53.594756
2.5	292	115.771699
2.5	293	70.123789
2.5	294	122.499617
2.5	295	53.594756
2.5	296	115.771699
2.5	297	70.123789
2.5	298	122.499617
2.5	299	53.594756
2.6	250	33.4
2.6	251	91.23544
2.6	252	112.026041
2.6	253	76.998068
2.6	254	123.04678
2.6	255	49.315145
2.6	256	114.30295
2.6	257	71.796346
2.6	258	124.444248
2.6	259	45.353651
2.6	260	109.792348
2.6	261	81.839101
2.6	262	120.482164
2.6	263	56.321042
2.6	264	120.282197
2.6	265	56.852929
2.6	266	120.6319
2.6	267	55.921402
2.6	268	120.009764
2.6	269	57.574221
2.6	270	121.082632
2.6	271	54.711378
2.6	272	119.134254
2.6	273	59.866082
2.6	274	122.335253
2.6	275	51.293143
2.6	276	116.249666
2.6	277	67.135192
2.6	278	124.501207
2.6	279	45.190031
2.6	280	109.5885
2.6	281	82.267978
2.6	282	120.196196
2.6	283	57.081042
2.6	284	120.777372
2.6	285	55.532025
2.6	286	119.736339
2.6	287	58.294256
2.6	288	121.505595
2.6	289	53.566293
2.6	290	118.235614
2.6	291	62.17704
2.6	292	123.321752
2.6	293	48.543689
2.6	294	113.488547
2.6	295	73.687861
2.6	296	124.098877
2.6	297	46.342143
2.6	298	110.994266
2.6	299	79.266454
2.7	250	34.3
2.7	251	95.14477
2.7	252	107.617413
2.7	253	85.483723
2.7	254	118.988169
2.7	255	57.985249
2.7	256	123.763615
2.7	257	44.354699
2.7	258	110.994225
2.7	259	78.046247
2.7	260	124.308264
2.7	261	42.721876
2.7	262	108.791656
2.7	263	82.967268
2.7	264	121.122568
2.7	265	52.045237
2.7	266	119.432296
2.7	267	56.769514
2.7	268	123.032203
2.7	269	46.522229
2.7	270	113.695667
2.7	271	71.65294
2.7	272	126.493995
2.7	273	36.00805
2.7	274	98.222135
2.7	275	102.937029
2.7	276	94.774145
2.7	277	108.146596
2.7	278	84.358877
2.7	279	119.984501
2.7	280	55.24308
2.7	281	122.000853
2.7	282	49.529536
2.7	283	117.02356
2.7	284	63.235304
2.7	285	126.005626
2.7	286	37.530537
2.7	287	100.832374
2.7	288	98.566257
2.7	289	102.381862
2.7	290	95.797657
2.7	291	106.667172
2.7	292	87.465626
2.7	293	117.066451
2.7	294	63.122912
2.7	295	125.97322
2.7	296	37.631106
2.7	297	101.000389
2.7	298	98.272318
2.7	299	102.856468
2.8	250	35.2
2.8	251	99.06688
2.8	252	101.655236
2.8	253	96.943861
2.8	254	105.239531
2.8	255	89.800168
2.8	256	115.446673
2.8	257	65.515196
2.8	258	128.774999
2.8	259	25.020984
2.8	260	77.55035
2.8	261	126.29774
2.8	262	33.300077
2.8	263	95.491228
2.8	264	107.546577
2.8	265	84.821539
2.8	266	120.870431
2.8	267	50.237128
2.8	268	120.235553
2.8	269	52.110631
2.8	270	121.985898
2.8	271	46.890752
2.8	272	116.620065
2.8	273	62.349541
2.8	274	128.079228
2.8	275	27.380983
2.8	276	83.055626
2.8	277	122.460743
2.8	278	45.445084
2.8	279	114.864161
2.8	280	67.058099
2.8	281	128.910694
2.8	282	24.55756
2.8	283	76.432662
2.8	284	126.869465
2.8	285	31.419856
2.8	286	91.753647
2.8	287	112.93937
2.8	288	72.02117
2.8	289	128.443076
2.8	290	26.150223
2.8	291	80.223492
2.8	292	124.646627
2.8	293	38.627297
2.8	294	105.005823
2.8	295	90.287887
2.8	296	114.8407
2.8	297	67.119842
2.8	298	128.91335
2.8	299	24.548478
2.9	250	36.1
2.9	251	102.99691
2.9	252	94.045408
2.9	253	110.285466
2.9	254	77.38968
2.9	255	128.134037
2.9	256	23.591131
2.9	257	75.865709
2.9	258	128.963697
2.9	259	20.641
2.9	260	68.144424
2.9	261	131.09704
2.9	262	12.871871
2.9	263	45.395431
2.9	264	117.280571
2.9	265	58.506988
2.9	266	128.908292
2.9	267	20.839255
2.9	268	68.679133
2.9	269	131.060743
2.9	270	13.006266
2.9	271	45.818713
2.9	272	117.811702
2.9	273	56.957322
2.9	274	128.053596
2.9	275	23.875043
2.9	276	76.582154
2.9	277	128.590438
2.9	278	21.973188
2.9	279	71.693625
2.9	280	130.545837
2.9	281	14.904512
2.9	282	51.685407
2.9	283	124.10303
2.9	284	37.356518
2.9	285	105.220647
2.9	286	89.290372
2.9	287	117.022106
2.9	288	59.255189
2.9	289	129.271092
2.9	290	19.537817
2.9	291	65.127425
2.9	292	130.991094
2.9	293	13.263931
2.9	294	46.627306
2.9	295	118.797429
2.9	296	54.037928
2.9	297	126.065087
2.9	298	30.774061
2.9	299	92.554596
